sender,estimate_gamm_out,recorded_gamm_out,extra_gamm
osmo1dvwyzspj43vrdffqm0rmj9fa0aqnalqpad5sva,10324551190988854272,15478854545908595162,0.4992278365977163
osmo175fm40ejc9svlampmjee3ee3wzn6qj55nvl7rv,9427395478384278528,14136383942322280008,0.4995004691099534
osmo1hmqf5d6z53akxurv4r2e5cu0f0mfzefs03lat7,66500119547650609152,99716888847366361895,0.4994993922667208
osmo1mj4c3whfpphcsw0m2vu6g9r0d6pgv8cfwgrejv,1738565825985403944960,2606979642439889012888,0.4995001072002987
osmo1cyfvy9kudezn99pdryu5umy9y8y8hzptpqrau8,826276288445429312,826276288445329280,-1.2101430968414206e-13
osmo1s4a3wg4mua63tsmpaa2tf6f8z609ge6slyh9sx,210591742452910,315729651457643,0.49924991255648443
osmo1aval5kjrhvzz3gk0nkr7g7gn7ypxys97yx67ce,9940106445189645312,14905193038281976315,0.4995003444349537
osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,6683314557497878,10022357806590040,0.4996088722692478
osmo1mwzknw73v689tk45caja8cq3r96dvshe7fluve,759459557140970602496,1138809553223410163834,0.49949993059607345
osmo1fvtc7hadldx3y7fymq6v7xutws3yy6p3nfnknd,13764259605624577024,20639522133813687788,0.49950107925744347
osmo175fm40ejc9svlampmjee3ee3wzn6qj55nvl7rv,596628233600168427520,1073715114324583489117,0.7996384580152736
osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,2857425507481224,4284353175257350,0.499375281714322
osmo1wzczvtlmgedtgrl2vkuydp07ln6s6t49l9nyaw,343728262470065952,515420569601957158,0.4995001164527262
osmo192pxz2vc4hcmg84p60n3ruq66w52dkq7a5vkp3,19894350710970744832,29826569597275795632,0.4992482052117402
osmo1mj4c3whfpphcsw0m2vu6g9r0d6pgv8cfwgrejv,456685004630274211840,684799071742905758164,0.49949979701503344
osmo1tsly3y50lj5s87cj3u587c29gf563cu0wgcmng,817428653722011328,1225730296096627348,0.49949514311186594
osmo17g62hzm8yh3nm2uwfqwpe0cj7ru0crgpjl7n9u,3894175325744274944,5838341470536269651,0.4992497723302727
osmo13lfw7wmj0hehevfv0zafhy2zjvgvwnu9lu39lg,10494412243977370624,15736491992047107429,0.4995115139562112
osmo1tsly3y50lj5s87cj3u587c29gf563cu0wgcmng,475394131321494112,712853782072462523,0.49950059351991016
osmo1eftlpu2vwzpuwtr9pwms75uendae8pqdpktn2v,5750506873405383680,8622883922816488847,0.49949980282522755
osmo12zrmvcgrtafpcat3wh3umfqjc8td83p2r8qqml,353149050608747328,529547530405997080,0.49950149800255605
osmo1u9eqmr8g5n25fv9mycnhxwlgg4r44l9qhjhwtg,4958903507485,7434767225754,0.4992764457973251
osmo1dvwyzspj43vrdffqm0rmj9fa0aqnalqpad5sva,1936357398519289085952,2903297723652125121378,0.4993604620057457
osmo1j07lm6qjtsrptf290zqh9k2tes44uhdy44qtec,9472297634703723520,14203721078876447245,0.4995011375949774
osmo12nqeetvh4vhevc3scevngaz6ju24h2p88c9nxu,1258672310182480052224,1887001988411067348089,0.4992003662474256
osmo1p38ngyxwmrfrthmjkwe4arcvhreehee86v7swl,425647775776481216,638261840733226089,0.499507050327908
osmo1lr69fl7fxks469fu2wnvrd0p3hq4ucnjcgdheg,794791292841744384,1191789460852556189,0.4994998958674557
osmo19fmcwma6c0x7mdf8l6le0477vvwp4cv7wy4uzj,11221475193875253,16826764906047505,0.49951451260451485
osmo16sw3enjmxnfwuz46tfz9zfu8vh4kjay59et3mz,1731721172451208704,2596712244809561653,0.49949789037572345
osmo1vqh4u8nuyx2memun5vtu4d0cdlmgsnluntjh06,240757902448873,360956346255439,0.49925025340379503
osmo19mea5ax9svvypex0p3jretm7yex4m6870wan9s,8278600702658481,12419627080674458,0.5002084925639887
osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,36985867505523628,55469538645932541,0.49974956346903276
osmo192pxz2vc4hcmg84p60n3ruq66w52dkq7a5vkp3,17837730364232657920,26747663388977794296,0.4994992548273349
osmo192sqr9wuhapxdm6hhsmc55v4472wgz64n6uynk,16276710138622663680,24406885320941064593,0.49949744838341004
osmo1eftlpu2vwzpuwtr9pwms75uendae8pqdpktn2v,1780212220990491520,2669428005370215854,0.4994998764164049
osmo16d4pfxh0uehpu8q2f284de9ecpeanp60hwk4jd,1139529614220670400,1708702907170735041,0.4994809137446814
osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,881344088587711168,1321376716638074700,0.4992744987437123
osmo195z08s2qj0em8pzyyaqm5l29p0w9vrdevl7cdt,448443033428441,672328204955910,0.4992499712077585
osmo1dsrgcrmdxu9gxatfqvjfgx34fsvu0yres606lq,180897319692638388224,271256014411149327545,0.4995026729640819
osmo1ay86636pznjkrf55lvmmu9tqz4qafm7t0pptu4,63701107394740102365184,95519436215917606240360,0.4994941237678514
osmo1ed7an6qatn7kc2a0huh7w8vgl2ycdn4jmax4re,447655156213618,671259402337283,0.4995011070909292
osmo124tm37a3a6yvzja3pa55n22sl86hs4llkfw52y,62489992437503770624,93703354199582286613,0.4994937676347935
osmo1c0mqqtewyu6ftuea3sfr3xvc0wnltuwqu7kl0s,21509447654904889344,32250130999109767997,0.4993472411066602
osmo12rgsk2tujy3s6lf27cmnnx3te6qg02pgvservp,1398207567367926448128,2096601228600911851456,0.49949211943380156
osmo1s8y8xlc48yxmwn5yp8ygy4krkd6kn950dkpcmz,490619959828986944,735688830471523044,0.49950856204048155
osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,1048882351637633856,1572808955092576533,0.4995094088835885
osmo133yra9fxttjsu22vcjgdfx2vvsve9q4g3369cx,1659474654698505216,2488390379331632815,0.499504901919533
osmo1khapknlvmld28rgxh4d50cscc3ecv2fp0drw3v,179642252567115218944,269373560099089316257,0.4995000132190508
osmo16at95zmfk8xymcldqtshjsvfd2wzjk2udp0ycu,45326655366312216,67967342370416772,0.4995004996757739
osmo1tew2mp3racvkcye5qj5vyyqf22sgr6zefwcaln,62365403395151204352,93516901068233889938,0.499499658098975
osmo1ew02nl40jqspvfe23xmdc4xmqvnelz3929nrrx,100412991162593774141440,149051077694835277152723,0.484380417006842
osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,3428849893975123712,5141552848463867673,0.4994977929766353
osmo103w2uwpdf9p708c83nkyd0ys6fgqt94tdvjtgn,19866388047491313664,29789550546145898001,0.4994950503802156
osmo1dedpa2xuf7gs8rkzula44ry8fql9jerjc2csgu,1095719328614876480,1643027777863021864,0.4994969377240157
osmo1d6z386l0prh50lh6ju9harvx6hzq400h3jzztf,66018966292807663616,98995407041222050548,0.49949950143352906
osmo1ay86636pznjkrf55lvmmu9tqz4qafm7t0pptu4,121532487887068,182207709485146,0.4992510451564147
osmo1xwpgxsf39qv5zt2vva4fgsvrgmpxzh5a72rckh,322790462114230752,484024337139329336,0.4995001214380377
osmo1t9dgymsxux9266fcmswlj288lh4u4hcq0xwqga,58934558336200851456,88372388225950708259,0.49950030543738744
osmo19u2arshl4cwma9t0exer93qvpjet5adlthuwp9,1072529678549349,1607989240485482,0.49924917943563973
osmo1azes8zlagztlwps95mplm39vwpld08d4g7kand,174863822054956912,262208251977058088,0.49949971867051035
osmo15zncaaa5anrkskn0mnmp3ggq496vyxxf89jedl,207944962520684704,311817786602863944,0.49952075214059
osmo1zulgguv8hfwvwd5kqd6res3a4zuv3jsgz2yhn7,127557227541524920,191239619807586700,0.49924566011228677
osmo1jvgc27k2pyukc745nrm92qj79xw0fr6xmg8uds,30083594908372704,45084563696190005,0.4986428262149718
osmo19u2arshl4cwma9t0exer93qvpjet5adlthuwp9,421919566077751,421919566077633,-2.7966517990307693e-13
osmo1c77nzlhwsqyejev4cezpx83yj6u88fvtxucmkd,40067571085604196352,52062628027099958478,0.2993707034516362
osmo1xwpgxsf39qv5zt2vva4fgsvrgmpxzh5a72rckh,33903453983368,50829752130606,0.49924996301384295
osmo1rk3z75f5csnrvd6nger0qmfa0j5c28wus560p0,107236162653971,160773859897011,0.4992504013389132
osmo1rk3z75f5csnrvd6nger0qmfa0j5c28wus560p0,1188804132250267418624,1782609432596237288930,0.49949801168840646
osmo17g4wqps05ah36kp3u7pqpcphe0klfu6v8dftev,1043497728657872448,1564735094844889949,0.4995098234257045
osmo104gevychrp9gvnyfvewpaaql7f4mp694zkcecm,115159159214650646528,172680215100157771687,0.49949180141451777
osmo1rfz9mnsrscmxl2x0nw4q98d8sf6s6yv4xdwsp6,4593657402138660864,6888209373110995141,0.4995043752945232
osmo14pcd29hqlxjq29hqmeu99xfpxf70hj8wc2kssr,780979165840996630528,780980024889539882929,1.0999634572073091e-06
osmo1c0mqqtewyu6ftuea3sfr3xvc0wnltuwqu7kl0s,1583691761121487872,2374703274548784840,0.4994731505499175
osmo1uhryuw296lqgaz3j22mhc8aym0vegrev7hg2w7,752773664372339520,1128790859449366533,0.4995089664707506
osmo1zulgguv8hfwvwd5kqd6res3a4zuv3jsgz2yhn7,66535087802268,99752750268281,0.4992502988006984
osmo1pnts64ltkmgkmstx85vzk7m6fjgx9j46t4sy67,11730802459051900928,17590295464554162074,0.499496349542641
osmo14pcd29hqlxjq29hqmeu99xfpxf70hj8wc2kssr,7382075341416425472,9592069752351950844,0.2993730500874956
osmo1hg83gzcv2k4pxvnumx6vzlerjh4mkda4xgtcph,24856788012125853696,37272727795254510315,0.4994989608903533
osmo1dm7xjrlmlzj6cv4gey2dax2jf6hatex8k385xq,77316657761981928,115917020407097796,0.49925027494005825
osmo1emaaaz97acy4z3uawhw2zj0xamdly579sq672f,1483922132069488787456,1928149259358269608243,0.2993601333172775
osmo168urdlhz0u7epctn88c6x4zzt9pevsdyrs0lcc,2545346303187071,3816102224843996,0.4992467704947614
osmo1cv9jnq4qkcq3lk6szj2nxpwq6ew8dusa34r94k,1355790182639402614784,1355791041688545648166,6.336151079366914e-07
osmo16vzpwgdfk5m0g4wx6ghfcy62scclwq36laxu45,10044303732969222144,15061429139486913055,0.49949957109018706
osmo10fstplp0jlq8jcx9r7jfuu86xtg7ytjueenmk9,17985989048275429376,26969934043659104080,0.4994968567627973
osmo1f64d4v28jzeyf8r5n3z6txepgrtfh7uapr73ut,70967354664589540,106415752320676099,0.4995028745769805
osmo19v3gfr7y9dvxr2z65wah3fwucp4utf4tnj973m,274307401950931,411293083075353,0.4993874760584347
osmo19xt0hs86cyduh4crdaejvg76rqqe78sk4304j7,233419180556158512,350021246901748754,0.499539352626323
osmo1jdg2z93syecmshvs5m4zelnkpkwfr63k5n5x73,1060767746750797632,1590631080249140067,0.4995092800675258
osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,795044639229590,1192169419841466,0.49949997901589005
osmo108a3mqnnyv86neuh2q4vdlu33ja7fhqu86r566,24135886535420604416,36191806875743590704,0.49950186510159167
osmo19v3gfr7y9dvxr2z65wah3fwucp4utf4tnj973m,166485924639051,249613336986508,0.4993059475008532
osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,41415442679212476,62112437267841587,0.49974099634621294
osmo1xgxx0k47kzp349yw7hd33l35juzct66zg0nmkm,44372424818866296,66510284538565057,0.49891029868365844
osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,9693103852289,14532266193011,0.49923764507890267
osmo1sw5ve7yejnyfd8h64peje4v0adj3fdpxafh8l8,30235450992021897216,45337610901886950677,0.499485187565087
osmo1m64dy922vwl3mevdv908ylnjtep8wgf4pksapa,62811068986129380,94185078658065925,0.49949810086602553
osmo1m0zndpgewmsyeht79kcnm7993aa020s7dluj67,28228002440789866496,42327851205327132210,0.49949863771312364
osmo19v3gfr7y9dvxr2z65wah3fwucp4utf4tnj973m,1075408906100,1612436867328,0.4993709445605641
osmo1ywpxvuhwyytjuuyn40rnwxlg8qw2cgtmqs7r54,73911291686680109056,110829950252129708333,0.49949957202686646
osmo1e504xggcudmpxrudh5lljgcg23ggct4h5ahl3h,955451419556148672,1432699303322476046,0.4994998950213827
osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,128024170177247104,191972226932954091,0.4994998730878091
osmo139ry3303ujjwgf49adqa36es0mdpqzlss3n6a3,1424084961310503808,2135423470036397723,0.4995056671838525
osmo1r0l2y46802hvlznrnuds9y04t4mak5gfz5sctj,15544078247528478720,23308328129738609326,0.4994988933129343
osmo1e5277fcz9vdrxqyx7tekr4j2yfmh5gvze7r682,31154875934122313728,46716665889979203470,0.49949773476108983
osmo19v3gfr7y9dvxr2z65wah3fwucp4utf4tnj973m,10120465304008863,15177919922025161,0.4997255033336232
osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,103797474636371520,155670135395522867,0.49974877462938516
osmo16xjxyaaxjmypzeapxq3grt34djgq08hhsrw9h3,431937393359209376,647697650411727242,0.49951743092797374
osmo1yglld3aary7lnrrn2dz7la84kmnmen4kpsxzay,1159428324009904896,1738572688871512466,0.4995085533693242
osmo1st3sel4cf3sm5l8xejlxy60fyvcz5c5wr96hxz,43392727065911627776,65064284969720874427,0.49942834592744334
osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,16254857375865722,24370100294818239,0.49925033061203994
osmo1kuyzzdgur67cdumdn3tyjavnzy5cqvz2ucgw5z,1932318135326800478208,2897510519283083809316,0.49949972849219604
osmo14yqr2q5u4sehadtfxx4rh4rjxzfht6ecvmv0s4,68412311564681416704,102583852092115358740,0.49949402009499355
osmo1j3xmdxwp0kyzkvt5pz6y4rysld686c6ps20lce,4533715585583698944,6798304358470118518,0.4994995231036008
osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,22976473150583,34447510542819,0.4992514437292974
osmo14sl6xrp9f5g547atrvccsrdyffflxxv28x4m7k,4233279210696338432,6347802901081125753,0.49950017117745604
osmo1qlvnt85wf7t9ee0yrscfr7fc2n64geekqem6f8,41407480096010364,62090527633013350,0.4995002711839933
osmo1nc705prrl66jnaszgkufny6py0g5ehlvml8xhz,10466048464822543360,15693835144032109344,0.4994995672703686
osmo1dgntjpmzwyrjuk8w45rymyqfrx7rduhrce58l7,9260278107302342656,13885783422728199006,0.49949961133222764
osmo1vss9v2rq0ggnnyn4ypu3dpu8djuuhveu3djdl9,11161821492256098304,16737141322239120473,0.4994991036051861
osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,1852528302737501454336,2777868210972652417251,0.49950109095108886
osmo16c5j80zy5aw765qr89smjndj30s6cfcumwaa0a,392360423032206753792,588343587638744901522,0.499497791066585
osmo1rwh2dz55vc3p62lr4g863rhts78jdaj2drfqyj,71095826995914180,106589388850924640,0.4992355157082602
osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,984492742287682816,1476482024527959482,0.49973886155527425
osmo1xkuys5ly59qduvjd5dam75mjf83vsmkmw4zwqt,208282706114113880064,312323233949933638579,0.49951592130178124
osmo13m050t4v96jldvmmv9t7xjdcyhhernm04qy4hc,878282433571109440,1316986501568050842,0.49950226855063473
osmo1wephwge356k0qwrjqkzrz08efktupnjhdrfegn,8965515177334676,13441905644989778,0.49928982095436836
osmo1h5shnh6dnjtalh84cxl04taa2klvkz5fg6fjr7,100412056236198,150543111428469,0.4992533473704428
osmo1h5shnh6dnjtalh84cxl04taa2klvkz5fg6fjr7,12829873080,19236227954,0.4993311184026148
osmo1nhwlxza4vhmwthwmf4ll38na4vd0euaw968n2a,784551885294552448,1176238880431263006,0.4992493198708654
osmo15xvalgjv5rs57ghjvyc7tcyadjmsj8j8kyt5h2,957224660727765568,1435369007993287992,0.499511104218727
osmo1h5shnh6dnjtalh84cxl04taa2klvkz5fg6fjr7,2200457863905468800,3302909302604617828,0.5010100201339325
osmo1m0zndpgewmsyeht79kcnm7993aa020s7dluj67,261339735168141440,391878772025327102,0.4994993844820388
osmo15xvalgjv5rs57ghjvyc7tcyadjmsj8j8kyt5h2,919090405332957312,1377962970724789172,0.49926814895385285
osmo1gvwc7hgz6eswt237kszx6sl808g0eshm49d44r,2080518976633749120,3119737632167036140,0.49949972444602664
osmo1fpwhmczw349xjlwwmxhwggdnjs949tscflk8xa,815600534775416576,1222993203804574134,0.4995002475584902
osmo1wcj02245uwe3xpn4sj9h5mnavmj0wlmj95qzf4,453492823030112384,680019987526212724,0.4995165369597452
osmo18uvx9qty0n34z5kmgtjhl87f0njkzf06sz2smk,42877103899098868,64302600449692095,0.49969551584018057
osmo1m0zndpgewmsyeht79kcnm7993aa020s7dluj67,129714998983105152,194506824418361889,0.499493704993172
osmo108a3mqnnyv86neuh2q4vdlu33ja7fhqu86r566,1903025869848027,2853110239918340,0.49924931926762794
osmo1u6v530yt3a089dkmt3zesytpwe2xne9ch2e4wd,6503126192797558272,9751438905650330252,0.49950018138205476
osmo12x5cynhwhn0wpuzwww6c05n680uek5yck2uu6y,53399616598202503168,80072740843347634918,0.4995002950272678
osmo15m25vkvqa63kap50g7j8kjk9h3w3sme8c08lfj,3582065272396558336,5371258534426084673,0.49948650456402155
osmo1u6v530yt3a089dkmt3zesytpwe2xne9ch2e4wd,255755461917434576896,383505211762358006450,0.4994995957746733
osmo108gvrsya3g5pknyz9deqm0xstrf9n4s268m0lk,548933529318159843328,548933529318129957799,-5.440092820663267e-14
osmo1uwenqayqm823g33nxnzguhtytq8erc48686ulv,21996867127919572992,32984256789898715082,0.4994979329594338
osmo14uyd2na7je3mzrcphgklcvq4e9ha345lhts9re,276359090008907825152,414401010026927389278,0.4995020066594158
osmo19gqgjg3qwvwa5l5czxfkd5dadxejrdc7dsfn36,133148554786064121856,199654989004406778799,0.49949047006331826
osmo13malrrmcn3vcrnqgjc02et0alj072hjjghee5v,126779056270555912,190079610475510018,0.49929819693456334
osmo1j7gme9jqtlczwlr3725xwc09s63ksnqlre85r2,10636437512189325312,15949306565714790237,0.49949704000394246
osmo18uvx9qty0n34z5kmgtjhl87f0njkzf06sz2smk,1530468357323854208,2294914140654820797,0.4994848666245286
osmo1l8tugg79yzphl73yf04ykt0mjcj5agpexkw042,26437534666222235648,39643106024784969647,0.49950086213729894
osmo1sc04vlj6lv5ktrmks4advxzaedg7a3rv8jguf2,1942522104553496960,2912813512468032965,0.4995008322634067
osmo1c7e62c5kf2ytwsgh40x89gruyvxlm4npjzjwrk,532101907587384576,797887054888203607,0.499500459425003
osmo18g7ed9lm8qpvtrhuuvgg7slq2jme6eqsk7qwd4,2460857080215368192,3690065286413565886,0.49950410207919127
osmo1v5xjz279t4244lk9rpaupnxl7v7rnsp949c56p,56574450912593324,84835720601428096,0.4995412104396384
osmo13gd97ke6erejqk2p050xkpc63jhtujrevjue5p,322824914952733088,484102458415625269,0.4995820830201594
osmo1l8tugg79yzphl73yf04ykt0mjcj5agpexkw042,1128912852997706,1692522187351607,0.4992496390286436
osmo1fyf8c7cpfvm6wqj5g3ax59utvyf7aefd4a0e9j,7575647953709770752,11359678689134029588,0.49949928488575446
osmo17l4rsnfmjhp6ysjq8l0cuka92jydy7ntlp608d,3193344528641951488,4788429273643825818,0.4995028662567216
osmo16lcdnmk20hc68u6vd3kt2u79m4mmzk62gwe653,99458492608090024,149113262486159125,0.49925118082907827
osmo1gwmw3zp3ju0ty2hu4td94jsgwzl4hc5s6v2pt8,402968431485692903424,604239555740181487425,0.49947119557834285
osmo1dw6m6txg97twtcyw45x2nutczdtpaqg3ge334z,16534889495074099,24789877143902324,0.49924661735946074
osmo1af2xw5m28nx89ukv9xyvymmfrwz9wdevwvrun3,5480234124096909,8216276844597085,0.49925653877991016
osmo1gavgqnl2crzurvadzjtmlaeyh50sehj2tq2srw,1439561185335714176,2158579109244309117,0.4994702074722275
osmo1ely9a06kfmwda4cfahke6v6ykfqk0y0ty9mptq,3571929347601752832,5356107602826359870,0.499499872925127
osmo14wnlg7xchkfhd60fk4g9989rg5h050q8n3sp65,4106177246374595328,6147121078080963108,0.49704231192366266
osmo15mhtyx9768rkjz0aqtxmwd5nvxnrcrspqjnmcr,2900946661350283264,4349980405058259941,0.4995037526934416
osmo10cqu7a6jyh86a595d30p2k0wpdnl49stzw6z29,1794896197564548992,1794896197564377793,-9.536815781530095e-14
osmo1mv8pdq997ehsvuw0vzzt40cdfd09awlnvh9rgt,327848070672005,491526308867856,0.49925027120139
osmo1a8gx9m553deeajj8jcdlp37tgwqyy2c0yawv38,16934336779571692544,25393015047488290607,0.4994986445598808
osmo17uvfrlsssmxyuyxtxv65r3dsrztntd0gselrkh,8748429329163796480,13118325968549681538,0.49950642280647806
osmo12zcuuvquckpq9qs0x8fta27e5j8dhy8ef3hg8c,74852732407352107008,112241672220052717668,0.4994999996690599
osmo13dhg7k7szfl667hqywpge7s2pgk3flypyu93zm,46868843056252100608,70279642868066402743,0.4994960038530629
osmo1fhhl6rh3x7j68ldcgpmxwdz2um4r3ede94exlm,134021562208873992,200965302696412062,0.49949977738063933
osmo1g52s4jcz00dv05dw9luec8nksxm6lm8gp3c99p,1224112348487183232,1835557418178050474,0.4995007773972058
osmo13s9zd7jxknwjdevykn65r6ed98cfdqemyxtzpa,8722855590310707,13088083217214272,0.5004356178672076
osmo1z97paefs6s9tm38fq5ekpcd9l4fkzeeqe0cutn,23613188182215579648,35407937905663481202,0.4994984003189875
osmo1zepwhr77p406jnz44xt007nfxat9ls95z3cgnv,11434679882922363904,17146296924676578460,0.4994995137803977
osmo16q8txa0wqlwqv0entkdzg0jhtmsv84zxskaa5l,1355830484220769152,2033050819103678092,0.49948746747062933
osmo192gqk0f5hnjg67wtmykhhv7wxpfrjjgusa23n7,563133493473652128,844418374841401272,0.4994994697130546
osmo1d8etkcl43lp9nhdsflmm9y3krl7dutwj2493rh,1513192893435282432,2268653794142585587,0.49924956955900046
osmo1drmn578tu4wsl342arpn7vlmel33c2gkq9q2g7,738126367427775,1106635894200510,0.4992499157792156
osmo1tycyyf6vnfeypaklt2vhmlp28l9kh8kem4frdh,12709233464887212032,19057478189705017554,0.499498631633182
osmo1dm7xjrlmlzj6cv4gey2dax2jf6hatex8k385xq,65107553864560238592,97628834752837749359,0.4995008867316655
osmo1lspy7yu506jz2qa0npwuut22qayde49usxj088,38621269253013217280,57912488745224001823,0.4994972942455973
osmo1c36s76tqahjd959g55v6fzt4x3ctmnsjl788d5,4059200990123953920,6085710596134077320,0.4992385474236496
osmo15mhtyx9768rkjz0aqtxmwd5nvxnrcrspqjnmcr,66119849149365252096,99145812506017686263,0.49948636879141284
osmo17w55ykyx4nj3vzju2nju42xnfpe50rzxt8fe7t,3820523642881435392,5729176304606206314,0.4995788117372484
osmo1repcm4mrhaz4dvhr3gp3jthgzwje9mhld5t56j,923723761243691776,1384890468191126863,0.49924742254819243
osmo1a0na2hvjnz9h5up2eca5vfs9nph3cf4cpk0qcr,18169720404800868352,27245511661709764588,0.4995008758918964
osmo1c36s76tqahjd959g55v6fzt4x3ctmnsjl788d5,3155308573135628544,4730617680507897791,0.49925675123646807
osmo1jvzjv0qcf3h9fzz7nmsyfgefchjcpwpqkcxdnr,4407336220473707264,6608797872847859632,0.4994993670207297
osmo13kgstc8tjz8pa438sdrxqf9w6hgpg2unqz9wwj,181020517451179984,271440066956555706,0.4994989008898467
osmo1k8g0vlfmctyqtwahrxhudksz7rgrm6ns8xj5wp,17935859728184581120,26894798997436251131,0.49949873633174713
osmo1f4t5qmrjtsdvc7wphedlqc76gyfhj0aslrkuk5,2522771547909550592,3782264552144516605,0.49924972607155893
osmo13gj75f9twkc0v3tx7vlfd429n3ps8w0ptwfslg,32956708153232197632,42823004510737600313,0.2993714151192548
osmo1af2xw5m28nx89ukv9xyvymmfrwz9wdevwvrun3,327537881833273504,491145361055507448,0.49950704421272096
osmo1pkp8xhsw4yl3mcecurv386jw4j2y776wqn05dq,160639062739637152,240935223771764612,0.4998545164713206
osmo1u7fhaqeugqk779nhmfp5wsay07sf2rutegq87f,3123006281768817408,4682947774102682812,0.49949995343920395
osmo1fggxxx5d0sweulpvzkrxcdngemqe2eydmrtnlg,181384078369116979200,271985373192417042863,0.4994997115398754
osmo1f4t5qmrjtsdvc7wphedlqc76gyfhj0aslrkuk5,84818030523521581056,127184664661265833301,0.49950032883627515
osmo1ucakkgjpg2hl2uc06fnjw4vduch2lwwdg2er29,4700380032715136512,7048219764891146839,0.4994999799664708
osmo1fhezjhpz3qxzmumvmsfw98favl8920waxk0mtg,146897947149661,220236664505226,0.4992494366231466
osmo19jk5xruuhkemyguj33gytcxjeuc49mlwkrhh30,5510163537156542,8262691048927889,0.4995364462797338
osmo1fhezjhpz3qxzmumvmsfw98favl8920waxk0mtg,2957412094126228480,4434609444676865392,0.49948985922000055
osmo1ntjsvpempcfwk9n6p3wmgaylprey39advshd2j,184838044751209791488,277164662498419766390,0.49950007787347417
osmo1dhej08km44v6zvnhemp7hslpxgeurcwry7tkge,1989068852158905319424,2982608308268225689966,0.4994997810311834
osmo13axkauxjxulmvjyskppf8kxec56fyl96mfghkj,58983345788982059008,88445012864971666259,0.49949128320714853
osmo1fhezjhpz3qxzmumvmsfw98favl8920waxk0mtg,209406476467605696,313952066293968414,0.4992471655600179
osmo1l34em7agsvsth82spc596rek3cud9vct6pdwm7,3741533547705693184,5610425698750183592,0.4994989693973195
osmo1d6nmwdhfczhyp56rsz2snccz7n0q6yzp6vtqmh,443122014800959,664461927187398,0.49950105161410274
osmo14vv4xlk5nwcpq4r8pkqdupsc0qk52x3tzmrdre,11585355714416598016,17372235509567115237,0.49949953525807
osmo1qnnszl4rj303prcfvg5m5w0tzz2wvdla394uqk,152394874907912912,228477956884709139,0.49924961074163865
osmo158nm2fsv70dq74ed8e3ccs6e44c3e65kqmxfut,61092628168009670656,91608406910406317885,0.4995001796039251
osmo12thj900u8y6qqvutpk95fdyc3rsftsn2fj507j,15462611517527209,23186720400928558,0.4995345627513117
osmo1ed7an6qatn7kc2a0huh7w8vgl2ycdn4jmax4re,1797476942941417,2695316223149179,0.49949974809608677
osmo1z6qmw34m02hqqruzejczvtthhgat5hdhngs87l,68988467269720055808,103448195095322256847,0.4994998322093036
osmo1af2xw5m28nx89ukv9xyvymmfrwz9wdevwvrun3,1465196015451838742528,1465196873986004520032,5.859517475670373e-07
osmo1u0nalwdlqc3ckg2u39xd2kpaq7wewurnx65sxf,1107240434991410315264,1660306664165675233314,0.4994996675483183
osmo1fj9x6ft04dvuaw83xfwde4nlzgnczx7s8fpjwu,14122615486700036096,21176829852444759266,0.49949772918394797
osmo1qnnszl4rj303prcfvg5m5w0tzz2wvdla394uqk,4066025937710664646656,6096999965015131081085,0.4994985419222353
osmo14vv4xlk5nwcpq4r8pkqdupsc0qk52x3tzmrdre,9023976828053956608,13531449727039179095,0.4994996091936188
osmo1rs345l7llh4ksfjg7a982wyw7859wtfckqm3wt,2207810425614190592,3310592038950109181,0.49949107973305074
osmo1060t4vlql9ngh4jj4h67nsyu4lmljyd8pesy5q,12686648560152888320,19023636356113249689,0.49950053916240855
osmo1ak4z9zdm4g438tffl8hzt4kkk9j0gxsmwkzw48,12597924154345788416,18890578260192153961,0.49949928486239115
osmo17a6wlqksl4l0dg8dw07rfs2cyfgalarv7670c8,310964094539237504,466290733315212455,0.49950023653414366
osmo1gv4zp8vsjmj2d84t6knnmx2j6tuxskryhys4y2,2122681077870541440,3182975622278603638,0.499507229541869
osmo1qnnszl4rj303prcfvg5m5w0tzz2wvdla394uqk,8535163640097362432,12796335632038133504,0.49924900934789385
osmo19jk5xruuhkemyguj33gytcxjeuc49mlwkrhh30,19609770487614298,29404896180831721,0.49950231184011606
osmo10t26acjmemggsahq6uvyucm4tj3z0mhz23ljh2,96722560731479318528,145033531240426309910,0.4994798539615557
osmo15wk3htq4p024tfc6nagvgusra0tlt3hhv2sw9d,1335486550674428395520,2002561441502860159851,0.49949951985031604
